date,cost-per-transaction-percent_x,cost-per-transaction-percent_y,hash-rate,n-transactions-excluding-popular,difficulty,mempool-size,blocks-size,avg-confirmation-time,output-volume,avg-block-size,market-price,market-cap,n-unique-addresses,mempool-count,mempool-growth,n-transactions-total,miners-revenue,n-transactions-per-block,estimated-transaction-volume,median-confirmation-time,n-transactions,estimated-transaction-volume-usd,cost-per-transaction
2020-12-02,0.6130304664189823,0.6130304664189823,124752259.79794464,323679.0,19157154724710.0,45798644.5,313499.631397,126.70717499959471,1676105.307223018,1.2566132061068704,18792.52,348634684650.0,756978.0,54806.0,1090.1833333333334,592224018.0,18291019.906802543,2496.328244274809,157633.2134041599,14.016666666666667,327019.0,2983704874.188316,55.105882072162515
2020-12-03,0.7930304539066738,0.7930304539066738,149512250.29219317,343417.0,19157154724710.0,45651702.5,313664.350458,217.43578119283072,1522633.819732659,1.3102050445859874,19226.97,356774003016.75507,777633.0,43712.0,1124.5166666666669,592551402.0,21762338.78996689,2209.687898089172,141981.73842658996,14.316666666666666,346921.0,2744199631.0179462,62.72995520584482
2020-12-04,0.6206027228635906,0.6206027228635906,137132255.0450689,315514.0,19157154724710.0,39540218.0,313869.833518,74.37405944590832,1904552.5280619564,1.3210272569444448,19454.54,361030455750.0,729984.0,24021.0,1065.05,592897766.0,19296507.660683624,2214.5416666666665,162656.5754901901,12.883333333333333,318894.0,3109317273.318671,60.51072663858092
2020-12-05,1.4954115911801804,1.4954115911801804,137132255.0450689,279786.0,19157154724710.0,48876724.0,314060.03779,193.47423979811424,1525130.2269317054,1.3423031666666674,18670.49,346346540400.0,642981.0,24735.5,1462.8333333333333,593216125.0,18632287.72198453,1962.4930555555557,65725.79167388998,13.745833333333334,282599.0,1245963842.4548998,65.51828949685647
2020-12-06,1.7175788574157451,1.7175788574157451,129513796.43145394,256105.0,19157154724710.0,24887194.0,314253.516183,182.24978818704128,1332342.137409278,1.3485796470588238,19155.06,355589293150.0,582059.0,11047.0,1055.3166666666666,593499022.0,17217876.55490936,1901.6470588235295,52342.98136957,12.066666666666666,258624.0,1002450424.9438208,66.57493718645354
2020-12-07,0.9193781799087029,0.9193781799087029,142846099.00528008,297736.0,19157154724710.0,7927377.0,314437.251332,51.23604956121072,1554178.904792339,1.202576086666667,19377.66,360033125100.0,673269.0,2764.0,1885.0666666666664,593756893.0,19343628.017927807,2006.04,109478.32196920009,12.295833333333334,300906.0,2103990331.796725,64.28462050583174
2020-12-08,0.5021757917706171,0.5021757917706171,137132255.0450689,327753.0,19157154724710.0,16281807.5,314617.294816,94.56677949451786,1619020.9618214075,1.2865375208333338,19181.41,356226898950.0,737193.0,24057.5,1067.2666666666669,594058381.0,18941288.637713753,2298.402777777778,199640.1308773499,13.983333333333334,330970.0,3771844232.261542,55.882744611144965
2020-12-09,0.6610569442660915,0.6610569442660915,132370718.41155957,317480.0,19157154724710.0,11013975.5,314802.484291,64.22960457036886,1967186.960053172,1.2758179136690648,18318.87,339878250168.75,748572.0,12019.5,1307.8833333333334,594389579.0,17187411.942549206,2309.9208633093526,142289.25044238,12.766666666666667,321079.0,2599989621.4131374,53.53016529436434
2020-12-10,0.4242509695026742,0.4242509695026742,123799952.47124276,310120.0,19157154724710.0,18780149.5,314979.851937,68.98619409966494,1965927.7990841332,1.3067105230769234,18554.15,344433750293.75,713602.0,16558.5,939.4833333333332,594710187.0,16448918.976491643,2412.6846153846154,211693.5757270099,16.03333333333333,313649.0,3877167091.86871,51.40656664851425
2020-12-11,0.5826833384402668,0.5826833384402668,131418411.08485769,301645.0,19157154724710.0,22178309.5,315149.90137,136.6918062193683,1421781.0179218298,1.3259370217391302,18247.76,338804251681.25,711679.0,18856.5,1329.35,595023871.0,16978667.126258247,2208.2246376811595,162206.33931064003,16.045833333333334,304735.0,2913875514.564554,54.58588669246652
2020-12-12,0.8497175013914762,0.8497175013914762,125704567.1246465,292647.0,19157154724710.0,26972280.0,315332.852679,120.41292308631029,1419960.290203357,1.296116386363636,18029.36,337018842187.5,654893.0,29535.5,1116.8833333333334,595329667.0,16396977.01721114,2237.9545454545455,104784.24717678,16.4,295410.0,1929697457.1383855,54.582539745116264
2020-12-13,0.5698484656656732,0.5698484656656732,148463110.1109586,273482.0,19144667899932.82,14945513.5,315503.907653,76.56430013507668,1658116.086538404,1.174223993589744,18803.44,349336014453.125,611911.0,10116.0,892.0166666666667,595625116.0,19661607.518971115,1770.2564102564102,178997.75355398993,10.75,276160.0,3450322095.0157766,70.7346212228646
2020-12-14,0.6893949053165637,0.6893949053165637,134574371.39496115,311293.0,18670168558400.0,1725170.5,315687.074335,34.12454240011268,2076030.4815688357,1.1715791172413796,19164.48,356030390724.99994,696656.0,3391.5,1003.8333333333334,595900576.0,18516458.62899195,2167.9310344827586,140039.58424129002,13.616666666666667,314350.0,2685900125.77615,58.90395619211692
2020-12-15,0.5978109504982942,0.5978109504982942,129933875.82961763,317256.0,18670168558400.0,13085721.0,315856.850186,75.0415874329675,2160315.239577205,1.2925099642857143,19276.59,357904889100.0,722550.0,13830.5,1299.9333333333334,596214244.0,18584575.835623957,2288.8571428571427,160706.07545407003,15.175,320440.0,3108771396.732216,57.154469238980816
2020-12-16,0.4686156088575011,0.4686156088575011,132718173.16882376,311825.0,18670168558400.0,18376501.5,316037.944035,95.58851307875226,2709597.598903124,1.3095326993006986,19439.75,360001828700.0,751162.0,26857.0,951.6333333333332,596535607.0,19816346.525156554,2204.3146853146854,209514.45641449,14.383333333333333,315217.0,4228699631.5529056,62.12741454387046
2020-12-17,0.4032137267364443,0.4032137267364443,119724785.58586197,306106.0,18670168558400.0,45566858.5,316225.176574,44.62547834313419,2503111.8315624036,1.2999028449612409,21379.48,395967206746.875,754492.0,73687.5,1570.7833333333333,596850993.0,22338873.247198086,2399.077519379845,245026.81111816983,13.716666666666669,309481.0,5540206537.115145,71.48210696361105
2020-12-18,0.4410421970897383,0.4410421970897383,145711560.75178552,371342.0,18670168558400.0,70013317.0,316392.913511,351.26747894690493,2435931.47522933,1.2715359872611471,22847.46,423908268683.3068,851929.0,128666.0,1127.4,597160565.0,27241477.87548204,2392.0318471337578,269861.73048439994,15.416666666666666,375549.0,6176614857.997192,71.43132286434039
2020-12-19,0.9348260530579384,0.9348260530579384,146639659.8648542,340276.0,18670168558400.0,52206910.5,316592.62741,483.3984414762167,1665126.049369939,1.2656244746835446,23150.79,429022011243.75,756109.0,75843.0,1091.2833333333333,597536312.0,25884376.309846204,2174.278481012658,118538.22597463,14.104166666666668,343536.0,2768897617.388285,75.34691068722405
2020-12-20,0.9861968227563076,0.9861968227563076,140142966.07337332,279250.0,18670168558400.0,34492487.0,316792.5048,208.9106743483685,1323039.9195182463,1.3440260927152317,23869.92,443742589322.976,638816.0,26684.0,1364.3333333333333,597879066.0,24027162.60963906,1867.8344370860927,103361.44931117998,12.666666666666666,282043.0,2436345570.703207,85.18971436851494
2020-12-21,0.5945047752106052,0.5945047752106052,126221479.37734284,267276.0,18670168558400.0,27742313.5,316995.300096,51.91196948916926,1743577.7641969968,1.3453685,23490.58,436385846975.0,649848.0,11441.5,1002.4166666666666,598161238.0,23298120.991149504,1984.0735294117649,169206.41709765,12.983333333333334,269834.0,3918912338.912008,85.64541040013786
2020-12-22,0.3738574872773348,0.3738574872773348,132718173.16882376,321256.0,18670168558400.0,45969538.5,317178.399225,92.06598129648796,2040795.083998015,1.3020790209790214,22745.48,422481921862.5,738842.0,41956.5,1069.8,598431201.0,23995220.12075107,2266.874125874126,277726.39046438015,16.058333333333334,324163.0,6418279942.846496,73.25442703856109
2020-12-23,0.4050826612339991,0.4050826612339991,142927263.41257942,333346.0,18670168558400.0,49545528.5,317364.353312,70.74740468073507,2006004.4564819324,1.2462769350649348,23824.99,442817802656.25,782736.0,45039.5,1029.3,598754278.0,26038110.232698537,2197.811688311688,273159.57702678005,12.6625,338463.0,6427851084.363599,76.93044803331098
2020-12-24,0.5163238793306143,0.5163238793306143,116940488.24665588,266122.0,18670168558400.0,62675838.0,317556.484993,133.2886630360864,2115162.4591126535,1.2701059523809528,23253.37,431804561681.25,639280.0,34306.0,1236.2666666666669,599094619.0,20751169.501283977,2139.3571428571427,172668.29481989006,14.958333333333332,269559.0,4019021845.006808,76.98192047486441
2020-12-25,1.011568695204098,1.011568695204098,133646272.28189243,300533.0,18670168558400.0,72775317.0,317716.457446,179.74940590367797,2043474.7902727115,1.2858441805555554,23715.53,438706835015.625,662980.0,60005.5,859.0,599363465.0,23792132.986943312,2110.4236111111113,98032.91245185,15.245833333333334,303901.0,2352003684.944295,78.289090812282
2020-12-26,0.90708237391943,0.90708237391943,127149578.49041158,271125.0,18670168558400.0,49366512.5,317901.639685,103.84823602465546,2013537.2721217351,1.384865839416059,24693.58,458702788021.875,627843.0,14397.5,916.7166666666668,599667152.0,23722327.94400382,1999.6642335766423,102903.82533449004,12.883333333333333,273954.0,2615234142.573132,86.22820586600979
2020-12-27,0.5839866965105713,0.5839866965105713,137358668.73416725,305121.0,18670168558400.0,40511442.0,318091.265009,89.13820439908197,2514614.6976488405,1.3039597297297305,26443.21,492236517750.0,696527.0,20769.0,1079.5166666666669,599940609.0,27533619.89224247,2087.8716216216217,173299.87122454,13.308333333333334,309005.0,4714768342.628513,89.10412418000507
2020-12-28,0.3733461612868459,0.3733461612868459,147938033.9968089,305483.0,18600034145237.133,54422947.0,318284.261041,45.22819947333264,1980852.0074605905,1.29663193125,26246.58,487875456600.0,717073.0,8804.5,1459.25,600249266.0,29968235.311181773,1931.14375,297406.0308215799,11.891666666666667,308983.0,8026930076.872239,96.0834481502984
2020-12-29,0.5127053550318996,0.5127053550318996,140537799.38571388,332853.0,18599593048299.0,49883574.0,318491.948275,62.00876489312546,1845946.881811576,1.2766434473684216,27036.69,502499364050.0,775919.0,25060.5,1418.35,600559694.0,28221057.092363108,2212.5723684210525,205701.9753501901,13.8,336311.0,5504342175.362542,83.91357134427095
2020-12-30,0.5803648061000052,0.5803648061000052,159029615.0943604,334365.0,18599593048299.0,53028439.5,318685.941247,81.12534963967586,1743500.8467240594,1.2565748895348836,27376.37,508843900575.0,807268.0,17255.0,1824.5,600894553.0,33896444.42080255,1966.6162790697672,207164.0435902901,11.8,338258.0,5840540994.996466,99.03306830434842
2020-12-31,0.5904970024678396,0.5904970024678396,153482070.38176647,341206.0,18599593048299.0,59043490.5,318902.037985,83.14829615215386,1945437.0119532992,1.277365012048193,28856.59,544251641775.00006,809871.0,35806.5,1314.15,601234597.0,33284139.091827303,2077.8192771084337,195528.20735462997,13.716666666666669,344918.0,5636631338.131147,96.49870140679032
2021-01-01,0.669275897805929,0.669275897805929,137764027.0294169,255086.0,18599593048299.0,47207648.0,319114.0485,103.40049852437568,1603396.2137116976,1.352232664429529,28982.56,538111151337.5,609741.0,11865.5,1057.0166666666669,601577750.0,29068047.02881674,1732.0805369127518,148420.30425110986,10.816666666666666,258080.0,4343208402.410698,111.93105411256523
2021-01-02,0.5186487428947141,0.5186487428947141,139613208.60028157,293409.0,18599593048299.0,23853370.0,319315.580633,87.54759527376459,2164453.295742704,1.3956372450331127,29393.75,546530545984.37506,711719.0,7223.5,1061.1,601835959.0,31908499.940662753,1967.6225165562912,197649.46868496,11.625,297111.0,6152237015.4746895,107.0417383129575
2021-01-03,0.6142944394329242,0.6142944394329242,146085344.09830785,355123.0,18599593048299.0,25069389.5,319526.405445,111.0859920625864,2211805.282375474,1.2886939240506328,32195.46,596720272587.5,812749.0,37932.5,1725.4166666666667,602133929.0,35922359.22404933,2272.8860759493673,175403.47221832,15.083333333333334,359116.0,5847742860.444979,100.029960302658
2021-01-04,0.5298150829987099,0.5298150829987099,159954205.87979275,368932.0,18599593048299.0,14743512.5,319729.832857,85.47469638476457,1922521.52090158,1.3188061907514448,33000.78,614626089062.5,851667.0,13647.5,1687.7833333333333,602493027.0,39752808.81415808,2160.3121387283236,234965.05398174,12.883333333333333,373734.0,7503147813.225784,103.58066426122392
2021-01-05,0.521219939700953,0.521219939700953,145160753.31287554,349895.0,18599593048299.0,23572131.5,319957.982033,69.08617018025764,2209914.2060158076,1.2927130828025464,32035.03,595736295328.125,845343.0,22267.0,1601.7833333333333,602865747.0,35314776.48318403,2255.356687898089,209211.2070226302,13.65,354091.0,6775407806.433055,99.73361786428922
2021-01-06,0.5695986487346872,0.5695986487346872,163652569.02152207,393193.0,18599593048299.0,35321247.5,320160.890674,79.04827089326918,2131442.7395492857,1.293667920903956,34046.67,634122802906.25,924851.0,34814.5,1632.8833333333334,603220075.0,43004565.11013959,2245.107344632768,217195.16288214005,11.775,397384.0,7549976673.166344,108.21916612178546
2021-01-07,0.4569802954365618,0.4569802954365618,155331251.95263115,397456.0,18599593048299.0,34170883.0,320390.014476,51.18193927195005,2751162.1980613857,1.269546125,36860.41,685765388481.25,940647.0,22388.0,1697.55,603618745.0,45226287.01495596,2391.3333333333335,258243.12648481008,13.008333333333333,401744.0,9896769612.735806,111.94847178893632
2021-01-08,0.4792266652647683,0.4792266652647683,136839436.24398455,354565.0,18599593048299.0,52031466.5,320603.341523,60.279683763580785,2518905.296970445,1.295011067567567,39486.04,734752935803.125,883788.0,39420.5,1469.7,604020433.0,42358095.25666046,2422.472972972973,222609.08169237996,15.570833333333333,358526.0,8838843563.36015,118.14511431991114
2021-01-09,0.6998816179059851,0.6998816179059851,133808024.52210464,318018.0,19365166707094.76,82953034.5,320794.958819,116.84444589064918,1924128.5592848049,1.2609308633093523,40670.25,758488775312.5,760179.0,67882.0,1535.6833333333334,604378746.0,40693122.11401789,2312.1510791366904,144078.68911506998,16.733333333333334,321389.0,5814286455.439408,122.95703364823476
2021-01-10,1.0091018077505711,1.0091018077505711,162879650.9247733,327988.0,20607418304386.0,84448381.5,320970.191524,207.34922533474983,1802561.284377868,1.282691371069182,40240.72,749254186631.25,768365.0,56185.0,1288.3166666666666,604699941.0,43171347.77742759,2087.201257861635,108186.5548879601,13.4,331865.0,4278195465.100052,130.08707690605394
2021-01-11,0.5442184997184887,0.5442184997184887,157757649.32336533,329587.0,20607418304386.0,84461145.5,321174.048974,81.38398978395179,2438667.9365127706,1.3372514999999996,38240.09,710942948257.725,801285.0,42018.5,1234.8,605031340.0,37697672.105572425,2168.5584415584417,204127.78390739,14.008333333333333,333958.0,6926936905.870075,112.88147642988768
2021-01-12,0.523755572904185,0.523755572904185,151611247.4016758,332587.0,20607418304386.0,82438887.0,321380.113784,113.55606172504082,2210729.2632828536,1.3242120472972965,35544.94,658191262802.7585,796457.0,73349.5,1524.9166666666667,605365473.0,38534703.86316562,2274.5067567567567,209957.30793954004,18.333333333333336,336627.0,7357383072.698131,112.74182220729796
2021-01-13,0.7104823730778744,0.7104823730778744,155708848.68280214,315524.0,20607418304386.0,89432595.5,321576.046068,92.29365560311638,1781868.5424489914,1.2648656644736844,34011.82,632840004187.5,772596.0,61431.0,2198.9166666666665,605701559.0,37493720.35220138,2099.782894736842,152692.81917430006,12.841666666666669,319167.0,5277220346.7589445,117.47367476023956
2021-01-14,0.5090339729774483,0.5090339729774483,150586847.08139417,334885.0,20607418304386.0,89478556.0,321768.18095,171.8715857430822,1934960.557503856,1.2964830204081637,37393.13,695450914396.875,802110.0,72388.0,1716.7666666666669,606020714.0,42518141.3229426,2304.8231292517007,217046.98492489985,16.083333333333332,338809.0,8352711917.09365,120.78159597455463
2021-01-15,0.6390751248519266,0.6390751248519266,158782049.6436469,340326.0,20607418304386.0,86183445.5,321958.923378,125.27467052482557,1735779.466270427,1.315265806451613,39158.47,728092096806.25,808283.0,74447.5,1545.4833333333331,606359799.0,41733817.69406035,2219.367741935484,173447.9771496402,15.925,344002.0,6530346131.6429825,121.3185321424304
2021-01-16,1.4833539835803866,1.4833539835803866,150586847.08139417,304753.0,20607418304386.0,80045511.0,322162.948202,186.9020179363925,1699036.9343569635,1.3197683197278909,36828.52,683318868065.625,733398.0,54591.0,1165.7666666666669,606704771.0,38126679.70239878,2098.374149659864,69617.32967057,15.716666666666669,308461.0,2570302174.9651437,121.55649123683668
2021-01-17,1.246892217608578,1.246892217608578,136245242.59745187,268623.0,20607418304386.0,90973935.5,322356.7137,228.67802605347953,1426059.4640880884,1.3245906842105262,36065.2,665336120850.0,642730.0,49777.5,927.75,607012869.0,31937013.5207863,2044.165413533835,71912.96096476997,15.9,271874.0,2561329124.5043206,117.4699070922056
2021-01-18,0.9417216268218664,0.9417216268218664,148538046.440831,310233.0,20607418304386.0,78278294.5,322532.980588,129.48788940172636,1788904.5764252178,1.3425268551724134,35793.01,667325863875.0729,720228.0,30331.5,1598.6333333333334,607284053.0,36250411.753908925,2164.248275862069,106369.43070738998,17.1,313816.0,3849376580.2371182,114.02942949415208
2021-01-19,0.5118964723955481,0.5118964723955481,152635647.72195736,321446.0,20607418304386.0,82597068.5,322727.574032,80.02863407821849,2111753.333169642,1.278255315436242,36632.35,682486233456.25,757920.0,38572.0,1135.4833333333331,607597959.0,38439879.37535342,2181.7651006711408,203229.19339637,16.333333333333332,325083.0,7509307340.108117,116.70268160577024
2021-01-20,0.673193097983557,0.673193097983557,144440445.1597046,310901.0,20607418304386.0,85204489.0,322917.977201,72.72714785573311,2021208.163186301,1.2771157234042554,36020.13,667887450337.5,755823.0,44756.0,1112.35,607923111.0,34297105.93950238,2232.6879432624114,145190.37490666003,11.783333333333331,314809.0,5094690667.83868,108.94576057070282
2021-01-21,0.6497416465768174,0.6497416465768174,132147641.31632549,287117.0,20607418304386.0,91037916.5,323098.295987,64.94696795010368,2210014.3015196673,1.313049093023256,35538.98,657006651787.5,736588.0,49539.5,1205.4333333333334,608238505.0,30287474.72314571,2253.906976744186,143477.54309174995,12.75,290754.0,4661464273.179369,104.16872931462925
2021-01-22,0.5951099981709967,0.5951099981709967,145464845.4799862,322598.0,20607418304386.0,83860002.5,323267.782096,172.7586398923981,2107825.236965114,1.283418816901409,30797.88,566233785184.375,783335.0,65171.5,2475.883333333333,608528316.0,31865792.143227555,2302.3591549295775,169002.85624860998,12.458333333333332,326935.0,5354605407.599176,97.46828006554072
2021-01-23,1.6047748131149444,1.6047748131149444,159781151.23197326,302142.0,20737086011821.6,103295614.5,323449.834946,236.6172606957018,1529579.5139759874,1.289703470967742,33002.38,607793221390.6249,710703.0,64529.5,849.7333333333333,608856456.0,33751644.506897256,1969.090322580645,64942.432607790026,10.616666666666667,305209.0,2103201286.0037167,110.58535137200168
2021-01-24,1.5401967527729137,1.5401967527729137,143884925.38771522,251105.0,20823531150112.0,78665858.0,323649.493637,150.3058935833552,1515699.3507870794,1.3070278705035971,32099.74,597152781875.0,608849.0,25877.0,1152.8,609159533.0,30284997.15879116,1827.1294964028775,61031.89430091996,10.25,253971.0,1966307038.6473136,117.8363293067214
2021-01-25,0.8484493506719659,0.8484493506719659,144920068.73582825,305567.0,20823531150112.0,59980116.5,323831.394778,45.49697064752138,2313552.772161432,1.3805250428571425,32276.84,600911876090.625,732867.0,20580.0,1699.1833333333334,609414229.0,33137293.923932903,2207.8714285714286,116295.08412392,10.195833333333333,309102.0,3905630182.601754,105.34088833059808
2021-01-26,0.8325948212429428,0.8325948212429428,166658079.0462025,332912.0,20823531150112.0,80999546.0,324024.699614,109.5422277983314,1703884.0413185,1.360394142857143,32243.26,599668738698.1843,768537.0,42955.5,1060.7833333333333,609724325.0,35209827.729441255,2092.7639751552797,132373.80457356005,9.85,336935.0,4228927064.0523696,103.4068562207157
2021-01-27,0.5557335853501744,0.5557335853501744,146990355.43205437,320074.0,20823531150112.0,66500062.5,324243.586211,64.3455323914754,1995359.1673162316,1.286615401408451,32541.8,604871718750.0001,787548.0,24238.0,1126.4833333333331,610060755.0,30148573.701184303,2278.542253521127,174921.91645744996,10.5375,323553.0,5425004803.729349,93.17970688321329
2021-01-28,0.642145729297233,0.642145729297233,150095785.47639358,320765.0,20823531150112.0,68840715.5,324426.425364,65.13904591647669,2181658.238608856,1.3159464068965516,30419.17,562399318362.5,767142.0,25207.0,1323.4,610385526.0,32031715.884661224,2242.386206896552,156961.96833171003,11.458333333333334,325146.0,4988231552.939995,96.86122306722233
2021-01-29,0.4760057400793702,0.4760057400793702,157341788.913185,337132.0,20823531150112.0,76379537.0,324617.270198,38.788105521482805,2493283.100595151,1.313147296052631,33403.17,622538132387.5,888960.0,37243.5,1697.6666666666667,610710114.0,39455373.63302356,2243.657894736842,234227.37633319,11.15,341036.0,8288844085.460961,115.69269412327016
2021-01-30,0.9849632366100156,0.9849632366100156,140779495.34337604,309300.0,20823531150112.0,78826314.0,324816.810174,213.0085305690409,1957192.8866911277,1.3017438382352942,34314.26,645577034112.5,756022.0,74462.0,1178.9166666666667,611051246.0,33651946.62402073,2296.419117647059,100245.93886341002,15.783333333333331,312313.0,3416568799.038823,107.75070722006684
2021-01-31,1.0710317191879484,1.0710317191879484,149060642.12828052,287575.0,20823531150112.0,72949043.0,324993.65927,241.60011960791343,1991251.575630819,1.3109724583333329,34318.1,638691029703.125,702062.0,42365.5,1872.4833333333331,611362218.0,33412205.26586177,2019.1180555555557,94042.69596368005,12.020833333333334,290753.0,3119627987.413366,114.91611527950448
2021-02-01,0.6562130531272377,0.6562130531272377,124217201.7735671,277113.0,20823531150112.0,84740995.0,325182.480193,34.602017549435566,1926362.6797363576,1.3131606749999998,33136.46,616205940306.25,724841.0,27246.5,1491.8833333333334,611653129.0,30096215.73409861,2340.525,136226.08185362996,12.770833333333332,280863.0,4586348228.014149,105.7919248259086
2021-02-02,0.8898167010640522,0.8898167010640522,157341788.913185,360694.0,20823531150112.0,83417542.0,325340.232112,96.24364276065062,1924952.595227271,1.3008425328947373,33522.9,624598964278.125,865515.0,65712.5,1388.4,611935068.0,38671645.45825114,2398.3618421052633,125115.65292609997,10.908333333333331,364551.0,4346023783.550835,104.77025880769946
2021-02-03,0.7848462301203677,0.7848462301203677,155271502.21695888,340465.0,20823531150112.0,82532381.0,325537.886238,142.5931155816319,2065145.6573225637,1.301816320000001,35529.66,661754393965.625,836448.0,46800.5,1719.8666666666666,612298330.0,39131400.43937232,2296.1666666666665,136350.72736042007,11.641666666666666,344425.0,4985868433.536457,113.61370527508838
2021-02-04,0.6999298387570086,0.6999298387570086,165622935.69808948,363365.0,20823531150112.0,80322002.5,325733.22657,86.39273098002431,2181219.346210263,1.2867745437499998,37676.25,707300808243.75,895626.0,57510.0,1218.0,612644488.0,43879560.21728376,2298.675,166678.34542734007,9.85,367788.0,6269136960.242842,119.30666638738556
2021-02-05,0.7416679934994252,0.7416679934994252,174939225.83110696,356357.0,20823531150112.0,69629506.0,325939.027519,188.35234598958607,1959874.22075536,1.3038176686390532,37002.09,690106386365.625,856297.0,41671.5,1245.75,613011786.0,45671119.753917314,2133.378698224852,163706.56414459998,10.15,360541.0,6157892770.648826,125.05783065147128
2021-02-06,0.9905940504894004,0.9905940504894004,169021265.50315762,329904.0,21384451039675.535,79903047.5,326159.490668,88.05842399110432,2156848.977352035,1.2862396477987417,38278.61,714315105937.5,795079.0,33695.0,1259.55,613372494.0,45346981.332109064,2099.911949685534,115157.58511746002,11.366666666666667,333886.0,4577756277.630126,133.3268101226602
2021-02-07,1.168657908819711,1.168657908819711,166219498.0035569,282370.0,21434395961349.0,68960914.5,326363.786006,133.6237520447743,2048377.4921070563,1.3935527884615386,39323.26,732174116821.875,718596.0,24830.5,1824.5666666666664,613705044.0,41085629.48255814,1835.6666666666667,90818.88327887,8.75,286364.0,3515624989.356609,143.47344457598768
2021-02-08,0.581898105995853,0.581898105995853,172612555.6190783,330967.0,21434395961349.0,74639688.5,326581.121143,90.54657996118884,2263658.8845361243,1.3867732962962962,38928.1,724428208171.875,822971.0,22510.0,2281.383333333333,613991206.0,48670642.79997875,2069.277777777778,197784.1542289199,7.991666666666667,335223.0,8364117755.063739,140.75690992480364
2021-02-09,0.476587723193695,0.476587723193695,152367873.16992718,355425.0,21434395961349.0,81422114.5,326806.012404,61.19790493630068,3400460.2445700103,1.2789557342657334,46364.3,864461243109.375,903883.0,74397.0,1814.0666666666664,614328326.0,51636507.497528024,2518.4405594405594,232063.37849381,10.85,360137.0,10834628125.018211,140.8474535750997
2021-02-10,0.6765883876326334,0.6765883876326334,152367873.16992718,336340.0,21434395961349.0,73963596.0,326988.781601,202.49935958399635,2162722.1490840055,1.2902988391608394,46589.58,867752704000.0,861426.0,85903.5,1322.0333333333333,614687413.0,49429153.26156691,2382.923076923077,159372.25521930997,11.716666666666669,340758.0,7305646115.878271,142.629216150783
2021-02-11,0.7480504969396508,0.7480504969396508,137450738.7337105,301258.0,21434395961349.0,82512976.5,327173.361167,84.43525697563197,2381722.558182397,1.2711824186046514,44878.17,836056674650.0,796146.0,92856.0,1091.6666666666667,615029311.0,47377470.06192563,2362.3178294573645,136428.27333403,10.4,304739.0,6333458804.686527,152.232911640192
2021-02-12,0.6824367692921438,0.6824367692921438,151302363.56734022,339751.0,21434395961349.0,78661625.0,327337.272531,134.87225814251545,2143548.811255575,1.2729824577464783,48013.38,895584948400.0,857246.0,108461.5,1196.3666666666666,615332616.0,53308083.0824142,2417.6478873239435,163544.30939108998,11.5,343306.0,7811431839.715774,152.7207184016725
2021-02-13,1.4673902597858215,1.4673902597858215,167285007.6061438,332944.0,21434395961349.0,82663111.0,327517.986707,459.5460418578883,1524496.4088809204,1.31935750955414,47471.4,884507249937.5,788028.0,96131.0,1974.55,615675745.0,53952453.191675015,2144.1019108280257,77650.76285361001,11.916666666666666,336624.0,3676762390.364364,157.6243574555561
2021-02-14,1.622661432750954,1.622661432750954,158760930.78544855,294651.0,21434395961349.0,80060687.0,327725.18977,454.94272877756936,1989965.4738860675,1.323906899328858,47185.19,880464983503.125,698818.0,59459.5,1257.6166666666666,616012831.0,50339561.18150959,2001.7046979865772,63799.55250689998,10.25,298254.0,3102283702.90204,168.78084177080473
2021-02-15,1.0293450790905836,1.0293450790905836,160891949.9906224,304662.0,21434395961349.0,87299927.0,327922.427974,171.58067518602138,2271037.822858814,1.3219647549668876,48720.37,911889550000.0,769869.0,47498.0,813.8333333333334,616311324.0,51761591.27857075,2043.0198675496688,105059.15321713996,9.966666666666669,308496.0,5028594620.989651,165.50733434130282
2021-02-16,0.6922064356585409,0.6922064356585409,128926661.9130153,292705.0,21434395961349.0,86142811.0,328122.176804,63.59276773942535,2515309.88902975,1.2968272396694225,47951.85,888620371959.375,745457.0,45031.0,1024.3166666666666,616620556.0,42832906.95827337,2449.4876033057853,126638.80233883004,11.35,296388.0,6187880486.479969,144.51633317905373
2021-02-17,0.6625189885106596,0.6625189885106596,147040325.15699264,313722.0,21434395961349.0,77457774.0,328279.070966,79.2228015426806,2077696.296202234,1.2910194710144924,49160.1,916621124650.0,829226.0,51698.5,1426.35,616915144.0,51285528.64317585,2301.927536231884,151209.80276913996,11.133333333333333,317666.0,7740989999.164483,161.444815130281
2021-02-18,0.6687067844174988,0.6687067844174988,145974815.55440575,313073.0,21434395961349.0,84179858.0,328457.321409,104.21043283417244,2202921.049314571,1.3050502846715326,52118.23,972744562343.75,820203.0,73212.0,1256.5333333333333,617234210.0,53678746.908786446,2313.518248175182,154580.43547161002,11.483333333333333,316952.0,8027247241.935083,163.73159016363306
2021-02-19,0.660100633032278,0.660100633032278,163181402.20420986,336543.0,21455226865438.4,74849541.0,328636.151912,107.751334696073,2365992.8047458855,1.328641823529411,51608.15,961991780062.5,884319.0,80719.0,1264.5833333333333,617551258.0,59244126.43753824,2232.5882352941176,167679.29784459993,10.983333333333333,341586.0,8975014334.61605,173.43839161305863
